"sha256","bytes","relative_path"
"9C4E5F405B6C8A3667092A0C2AAF1DE5446EE8E9B5FCFFC2C554D560E155400D","2293","phase17_v7\gateC8BR\20260825_release_portability_preflight\references\reference_verification_gateC8BR.md"
"9C4E5F405B6C8A3667092A0C2AAF1DE5446EE8E9B5FCFFC2C554D560E155400D","2293","phase17_v7\gateC8BRP\20260825_journal_facing_prefreeze\references\reference_verification_gateC8BR.md"
"9D5BCDBED897327F55359685CBCA4F87D5BB5EA2A0DC4CA216DFED9EB0149E99","365875","04_submission\.docx_render_qa\Manuscript\contact_input\final-page-24.png"
"9D5BCDBED897327F55359685CBCA4F87D5BB5EA2A0DC4CA216DFED9EB0149E99","365875","04_submission\.docx_render_qa\Manuscript\page-24.png"
"9D75D3702ECFE87103EC8A551CE35464B1A3686686AD3D3757105081AFF09F92","52560","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\figures\Figure1_disease_blind_identity_scope.pdf"
"9D75D3702ECFE87103EC8A551CE35464B1A3686686AD3D3757105081AFF09F92","52560","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\portal_upload_preview\Figure_1.pdf"
"9D75D3702ECFE87103EC8A551CE35464B1A3686686AD3D3757105081AFF09F92","52560","phase17_v7\gateC8BRP\20260825_journal_facing_prefreeze\figures\Figure1_disease_blind_identity_scope.pdf"
"9D766D525D000441150BA46CACC95557B25C1D1C671678D2A847E2B4718D9865","1034","_phase17_review_pack\20260806_120548\payload\03_results\onek1k_bcell_reference_context\onek1k_bcell_reference_context_summary.md"
"9D766D525D000441150BA46CACC95557B25C1D1C671678D2A847E2B4718D9865","1034","03_results\onek1k_bcell_reference_context\onek1k_bcell_reference_context_summary.md"
"9D766D525D000441150BA46CACC95557B25C1D1C671678D2A847E2B4718D9865","1034","04_submission\package_genome_medicine_2026-07-22\internal_qc\onek1k_bcell_reference_context_summary.md"
"9D766D525D000441150BA46CACC95557B25C1D1C671678D2A847E2B4718D9865","1034","04_submission\package_working\internal_qc\onek1k_bcell_reference_context_summary.md"
"9E13D13CFF92107849CDE69CEEE82CE158C9A31EBB625DE1897D85669B20BEBB","17507","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\24_citation_signature_audit.py"
"9E13D13CFF92107849CDE69CEEE82CE158C9A31EBB625DE1897D85669B20BEBB","17507","02_analysis\scripts\24_citation_signature_audit.py"
"9E396EAF9699B2264CC463B8960F2D485367516D725DB0C04B0A02E2B5FC747B","66","_phase17_review_pack\20260806_120548\payload\03_results\figure1_dataset_overview\tables\bcell_donor_counts_by_disease.csv"
"9E396EAF9699B2264CC463B8960F2D485367516D725DB0C04B0A02E2B5FC747B","66","03_results\figure1_dataset_overview\tables\bcell_donor_counts_by_disease.csv"
"9E743E33C96522D9FD51ACA84DCB042FEA03780C9D4DA80B0C24E61E33CB93FB","222010","04_submission\journal_submission_im\internal_qc\wps_render_supplement\final-page-07.png"
"9E743E33C96522D9FD51ACA84DCB042FEA03780C9D4DA80B0C24E61E33CB93FB","222010","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_supplement\final-page-07.png"
"9E743E33C96522D9FD51ACA84DCB042FEA03780C9D4DA80B0C24E61E33CB93FB","222010","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_supplement\final-page-07.png"
"9F084B183403AA06C10D2EA7402B7CD2060E48DD0BA3F34FAC6E4F5FD0E215A9","4395","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\internal_qc\GATE_C8BR_FINAL_AUDIT.json"
"9F084B183403AA06C10D2EA7402B7CD2060E48DD0BA3F34FAC6E4F5FD0E215A9","4395","phase17_v7\gateC8BR\20260825_release_portability_preflight\05_GATE_C8BR_FINAL_AUDIT.json"
"9F3FF6161E8D7A2D2D06110FCEB5EBB3D067B6164E2166D00CEA72D7E76FF0A0","5119","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_full_project_audit_v4_2026-07-27.md"
"9F3FF6161E8D7A2D2D06110FCEB5EBB3D067B6164E2166D00CEA72D7E76FF0A0","5119","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\qc\advisor_full_project_audit_v4_2026-07-27.md"
"9F3FF6161E8D7A2D2D06110FCEB5EBB3D067B6164E2166D00CEA72D7E76FF0A0","5119","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\submission_docs\advisor_full_project_audit_v4_2026-07-27.md"
"9F3FF6161E8D7A2D2D06110FCEB5EBB3D067B6164E2166D00CEA72D7E76FF0A0","5119","04_submission\advisor_full_project_audit_v4_2026-07-27.md"
"9F3FF6161E8D7A2D2D06110FCEB5EBB3D067B6164E2166D00CEA72D7E76FF0A0","5119","04_submission\advisor_report_2026-07-31\selected_results\qc\advisor_full_project_audit_v4_2026-07-27.md"
"9F3FF6161E8D7A2D2D06110FCEB5EBB3D067B6164E2166D00CEA72D7E76FF0A0","5119","04_submission\package_genome_medicine_2026-07-31\submission_docs\advisor_full_project_audit_v4_2026-07-27.md"
"9FCAA95603F86078C73E946592FD3858662B76ECBAA1553AF6A97E1AA29BA2CF","1686","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\00_download_perez_gse174188_zenodo.ps1"
"9FCAA95603F86078C73E946592FD3858662B76ECBAA1553AF6A97E1AA29BA2CF","1686","02_analysis\scripts\00_download_perez_gse174188_zenodo.ps1"
"9FD2FFD68EC3D15E8AEF5F6207FD0A5C20C85C66FC3A3F7986A9048A961CF047","64957","_phase17_review_pack\20260806_120548\payload\03_results\figure3_abc_apc_focus\figures\figure3_v1_abc_apc_focus.pdf"
"9FD2FFD68EC3D15E8AEF5F6207FD0A5C20C85C66FC3A3F7986A9048A961CF047","64957","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_3_abc_apc_focus.pdf"
"9FD2FFD68EC3D15E8AEF5F6207FD0A5C20C85C66FC3A3F7986A9048A961CF047","64957","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_3_abc_apc_focus.pdf"
"9FD2FFD68EC3D15E8AEF5F6207FD0A5C20C85C66FC3A3F7986A9048A961CF047","64957","03_results\figure3_abc_apc_focus\figures\figure3_v1_abc_apc_focus.pdf"
"9FD2FFD68EC3D15E8AEF5F6207FD0A5C20C85C66FC3A3F7986A9048A961CF047","64957","04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_3_abc_apc_focus.pdf"
"9FD2FFD68EC3D15E8AEF5F6207FD0A5C20C85C66FC3A3F7986A9048A961CF047","64957","04_submission\package_genome_medicine_2026-07-27\figures_main\Figure_3_abc_apc_focus.pdf"
"9FD2FFD68EC3D15E8AEF5F6207FD0A5C20C85C66FC3A3F7986A9048A961CF047","64957","04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_3_abc_apc_focus.pdf"
"A053F5E9E96D30CB95F4E872C4D2DAA8A45AF85EC7EF9E3CA97B15FB06ACFBE3","3702","_phase17_review_pack\20260806_120548\payload\03_results\first_pass_bcell_smoke_20k\tables\cluster_score_summary.csv"
"A053F5E9E96D30CB95F4E872C4D2DAA8A45AF85EC7EF9E3CA97B15FB06ACFBE3","3702","03_results\first_pass_bcell_smoke_20k\tables\cluster_score_summary.csv"
"A0F41B562D851DE39862D1092C200F9DA031325E8286CB0CB2596FD287F8F046","2377","04_submission\package_genome_medicine_gateC8S_2026-08-21\submission_docs\reporting_checklist_gateC8S_2026-08-21.md"
"A0F41B562D851DE39862D1092C200F9DA031325E8286CB0CB2596FD287F8F046","2377","04_submission\reporting_checklist_gateC8S_2026-08-21.md"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","04_submission\journal_submission_im\additional_files\source_data\Supplementary_Figure_S1_source_data.csv"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","04_submission\journal_submission\additional_files\source_data\Supplementary_Figure_S1_source_data.csv"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\additional_files\source_data\Supplementary_Figure_S1_source_data.csv"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\additional_files\source_data\Supplementary_Figure_S1_source_data.csv"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\additional_files\source_data\Supplementary_Figure_S1_source_data.csv"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\additional_files\source_data\Supplementary_Figure_S1_source_data.csv"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","04_submission\package_genome_medicine_gateC8S_2026-08-21\additional_files\source_data\Supplementary_Figure_S1_source_data.csv"
"A140D1D900A3EA869551097146AFFD3872BC7AC78E9E9712E4BDAC834A57CB68","15014","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\supplementary_source_data\Supplementary_Figure_S1_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","04_submission\journal_submission_im\additional_files\source_data\Supplementary_Figure_S6_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","04_submission\journal_submission\additional_files\source_data\Supplementary_Figure_S6_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\additional_files\source_data\Supplementary_Figure_S6_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\additional_files\source_data\Supplementary_Figure_S6_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\additional_files\source_data\Supplementary_Figure_S6_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\additional_files\source_data\Supplementary_Figure_S6_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","04_submission\package_genome_medicine_gateC8S_2026-08-21\additional_files\source_data\Supplementary_Figure_S6_source_data.csv"
"A1D1DCBF9D20BA01D0022D4DA0F73A618776D34A687E764F18AB83439204DBF6","6249","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\supplementary_source_data\Supplementary_Figure_S6_source_data.csv"
"A270845D197761D74C3837BC76CBD82BFC6A78A82C281BD0111E4E60E798336A","257","04_submission\package_genome_medicine_gateC8R_2026-08-20\additional_files\regulator_sensitivity\SHA256SUMS.csv"
"A270845D197761D74C3837BC76CBD82BFC6A78A82C281BD0111E4E60E798336A","257","04_submission\package_genome_medicine_gateC8S_2026-08-21\additional_files\regulator_sensitivity\SHA256SUMS.csv"
"A293258C2A1899CD91196B47B7021A180BB1A792E1C6AD06B5FC2AB8C080A097","347","_phase17_review_pack\20260806_120548\payload\04_submission\manuscript_structure_qc\manuscript_v3_structure_qc_2026-07-09.csv"
"A293258C2A1899CD91196B47B7021A180BB1A792E1C6AD06B5FC2AB8C080A097","347","04_submission\manuscript_structure_qc\manuscript_v3_structure_qc_2026-07-09.csv"
"A293258C2A1899CD91196B47B7021A180BB1A792E1C6AD06B5FC2AB8C080A097","347","04_submission\package_genome_medicine_2026-07-22\internal_qc\manuscript_v3_structure_qc_2026-07-09.csv"
"A293258C2A1899CD91196B47B7021A180BB1A792E1C6AD06B5FC2AB8C080A097","347","04_submission\package_working\internal_qc\manuscript_v3_structure_qc_2026-07-09.csv"
"A3030E0639B3BABC50C9C49DD317C643DE12B1FCC0559834E9A4E7A499AD20E5","178545","04_submission\journal_submission_im\additional_files\Figure_Source_Data.zip"
"A3030E0639B3BABC50C9C49DD317C643DE12B1FCC0559834E9A4E7A499AD20E5","178545","04_submission\journal_submission_im\portal_upload_required\Figure_Source_Data.zip"
"A3030E0639B3BABC50C9C49DD317C643DE12B1FCC0559834E9A4E7A499AD20E5","178545","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\additional_files\Figure_Source_Data.zip"
"A3030E0639B3BABC50C9C49DD317C643DE12B1FCC0559834E9A4E7A499AD20E5","178545","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\portal_upload_required\Figure_Source_Data.zip"
"A30E814D6408C9EF699DE1497A3C24A2E173836B5A788EB394D348B53FF7D3FA","49303","04_submission\journal_submission_im\figures\Figure2_sample_level_composition.pdf"
"A30E814D6408C9EF699DE1497A3C24A2E173836B5A788EB394D348B53FF7D3FA","49303","04_submission\journal_submission_im\portal_upload_required\Figure_2.pdf"
"A30E814D6408C9EF699DE1497A3C24A2E173836B5A788EB394D348B53FF7D3FA","49303","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\figures\Figure2_sample_level_composition.pdf"
"A30E814D6408C9EF699DE1497A3C24A2E173836B5A788EB394D348B53FF7D3FA","49303","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\portal_upload_required\Figure_2.pdf"
"A41CB32D678B1BD6766738B2C3B27428DB09AED73030B79DB702F33399D66B0B","127","_phase17_review_pack\20260806_120548\payload\03_results\figure1_dataset_overview\tables\figure1_dataset_summary.csv"
"A41CB32D678B1BD6766738B2C3B27428DB09AED73030B79DB702F33399D66B0B","127","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\tables\figure1_dataset_summary.csv"
"A41CB32D678B1BD6766738B2C3B27428DB09AED73030B79DB702F33399D66B0B","127","03_results\figure1_dataset_overview\tables\figure1_dataset_summary.csv"
"A41CB32D678B1BD6766738B2C3B27428DB09AED73030B79DB702F33399D66B0B","127","04_submission\advisor_report_2026-07-31\selected_results\tables\figure1_dataset_summary.csv"
"A41CB32D678B1BD6766738B2C3B27428DB09AED73030B79DB702F33399D66B0B","127","04_submission\package_genome_medicine_2026-07-22\tables_supplementary\Supplementary_Table_S1_dataset_summary.csv"
"A41CB32D678B1BD6766738B2C3B27428DB09AED73030B79DB702F33399D66B0B","127","04_submission\package_working\tables_supplementary\Supplementary_Table_S1_dataset_summary.csv"
"A41F5C42E3F629BA58C6C0E2471388548096FF4AD05E928FFE211A54DFFFB326","373349","04_submission\document_qc\research_proposal_v14_2026-08-10_corrected_qc_r2\page-3.png"
"A41F5C42E3F629BA58C6C0E2471388548096FF4AD05E928FFE211A54DFFFB326","373349","04_submission\document_qc\research_proposal_v14_2026-08-10_corrected_qc\page-3.png"
"A41F5C42E3F629BA58C6C0E2471388548096FF4AD05E928FFE211A54DFFFB326","373349","04_submission\document_qc\research_proposal_v14_2026-08-10_final_qc\page-3.png"
"A41F5C42E3F629BA58C6C0E2471388548096FF4AD05E928FFE211A54DFFFB326","373349","04_submission\document_qc\research_proposal_v14_2026-08-10_final\page-3.png"
"A41F5C42E3F629BA58C6C0E2471388548096FF4AD05E928FFE211A54DFFFB326","373349","04_submission\document_qc\research_proposal_v14_2026-08-10_r2\page-3.png"
"A41F5C42E3F629BA58C6C0E2471388548096FF4AD05E928FFE211A54DFFFB326","373349","04_submission\document_qc\research_proposal_v14_2026-08-10\page-3.png"
"A4B481C5FF157AD7FD6E4E45732A11C6D397F05C9740AABBD61CDE5EC4164FEB","1434","_phase17_review_pack\20260806_120548\payload\03_results\figure5_literature_signature_validation\literature_signature_validation_summary.md"
"A4B481C5FF157AD7FD6E4E45732A11C6D397F05C9740AABBD61CDE5EC4164FEB","1434","03_results\figure5_literature_signature_validation\literature_signature_validation_summary.md"
"A551F27078F7F4323D77AD09E68DAF28145DE894D46C0218B51DBE9460DA0828","3635","_phase17_review_pack\20260806_120548\payload\01_manuscript\methods_external_validation_addendum.md"
"A551F27078F7F4323D77AD09E68DAF28145DE894D46C0218B51DBE9460DA0828","3635","01_manuscript\methods_external_validation_addendum.md"
"A551F27078F7F4323D77AD09E68DAF28145DE894D46C0218B51DBE9460DA0828","3635","04_submission\package_genome_medicine_2026-07-22\main_text\methods_external_validation_addendum.md"
"A551F27078F7F4323D77AD09E68DAF28145DE894D46C0218B51DBE9460DA0828","3635","04_submission\package_working\main_text\methods_external_validation_addendum.md"
"A5AFA606C8A08E8020CE54EDD1C826A196A5360CE972C6D7A9D58B3E0595C3C6","56327","_phase17_review_pack\20260806_120548\payload\03_results\figure4_covariate_sensitivity\figures\figure4_v1_covariate_sensitivity.pdf"
"A5AFA606C8A08E8020CE54EDD1C826A196A5360CE972C6D7A9D58B3E0595C3C6","56327","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_4_covariate_sensitivity.pdf"
"A5AFA606C8A08E8020CE54EDD1C826A196A5360CE972C6D7A9D58B3E0595C3C6","56327","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_4_covariate_sensitivity.pdf"
"A5AFA606C8A08E8020CE54EDD1C826A196A5360CE972C6D7A9D58B3E0595C3C6","56327","03_results\figure4_covariate_sensitivity\figures\figure4_v1_covariate_sensitivity.pdf"
"A5AFA606C8A08E8020CE54EDD1C826A196A5360CE972C6D7A9D58B3E0595C3C6","56327","04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_4_covariate_sensitivity.pdf"
"A5AFA606C8A08E8020CE54EDD1C826A196A5360CE972C6D7A9D58B3E0595C3C6","56327","04_submission\package_genome_medicine_2026-07-27\figures_main\Figure_4_covariate_sensitivity.pdf"
"A5AFA606C8A08E8020CE54EDD1C826A196A5360CE972C6D7A9D58B3E0595C3C6","56327","04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_4_covariate_sensitivity.pdf"
"A5D187EF443832DBC923E2BC9C4C1E9CECC479585F2D315F73838731BD4BBB39","3962","phase17_v7\gateC5B\20260815_gse135779_external_validation\16_CROSS_DATASET_IFN_GENE_EFFECTS.csv"
"A5D187EF443832DBC923E2BC9C4C1E9CECC479585F2D315F73838731BD4BBB39","3962","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\full_statistical_results\transcription\GSE135779\16_CROSS_DATASET_IFN_GENE_EFFECTS.csv"
"A60372C1EAB9E320E39FBB628465E7ACAABAF96C4992F0400A5E8762904BC852","817635","phase17_v7\gateC5B\20260815_gse135779_external_validation\05_gene_results\combined_min20_gene_results.csv.gz"
"A60372C1EAB9E320E39FBB628465E7ACAABAF96C4992F0400A5E8762904BC852","817635","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\full_statistical_results\gene_level_results\GSE135779\combined_min20_gene_results.csv.gz"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","04_submission\journal_submission_im\figures_supplementary\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","04_submission\journal_submission\figures_supplementary\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\figures_supplementary\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\figures_supplementary\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\figures_supplementary\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\figures_supplementary\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","04_submission\package_genome_medicine_gateC8S_2026-08-21\figures_supplementary\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
"A6BA6FFC5E1F6846FB72F1737AF4120FB1E1B923AF9B3462606D286536B79EA6","492551","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\supplementary_figures\Supplementary_Figure_S5_pseudobulk_diagnostics.png"
